scalerS16b	IPM2C21A	IPM2C24A	
108160	1.39433e+07	127.621	122.798
110726	1.39433e+07	124.917	120.19
108260	1.39433e+07	126.711	121.936
110379	1.39433e+07	124.195	119.491
109273	1.39433e+07	127.224	122.429
109264	1.39433e+07	125.938	120.785
108350	1.39433e+07	125.274	120.529
109372	1.39433e+07	124.423	119.707
108077	1.39433e+07	125.82	121.052
108074	1.39433e+07	123.559	118.886
107234	1.39433e+07	124.852	120.108
107022	1.39433e+07	122.759	118.115
107523	1.39433e+07	123.22	118.547
109641	1.39433e+07	123.22	118.547
109348	1.39433e+07	123.818	119.122
114897	1.39433e+07	126.262	121.484
116959	1.39433e+07	128.277	123.363
117575	1.39433e+07	134.81	129.731
118261	1.38523e+07	134.141	129.073
117562	1.38523e+07	135.837	130.727
124409	1.38523e+07	135.206	130.1
123394	1.38523e+07	137.215	132.041
125475	1.38523e+07	143.578	138.183
125366	1.38523e+07	142.135	136.796
124644	1.38523e+07	144.475	139.046
128213	1.38523e+07	142.824	137.443
132504	1.38523e+07	144.391	138.963
131875	1.38523e+07	148.921	143.328
131727	1.38523e+07	152.581	146.851
131727	1.38523e+07	150.624	144.971
132922	1.38523e+07	151.073	145.413
132056	1.38523e+07	153.257	147.508
131194	1.38523e+07	151.6	145.916
131001	1.38523e+07	150.507	144.848
133566	1.38523e+07	150.872	145.218
134710	1.38523e+07	153.238	147.487
132750	1.38523e+07	154.635	148.843
131022	1.38523e+07	152.119	146.419
130827	1.38523e+07	151.326	145.649
133356	1.38523e+07	150.143	144.499
134311	1.38523e+07	152.743	147.005
133244	1.38523e+07	154.525	148.74
130189	1.38523e+07	152.477	146.758
132625	1.38523e+07	151.255	145.546
129892	1.38523e+07	150.326	144.684
131765	1.38523e+07	150.326	144.684
136753	1.38523e+07	150.696	145.043
135264	1.38523e+07	154.615	148.843
132994	1.38523e+07	155.512	149.696
133958	1.38523e+07	153.133	147.395
134438	1.38523e+07	153.998	148.227
136722	1.38523e+07	153.101	147.364
134626	1.38523e+07	156.708	150.846
135307	1.38523e+07	230.841	149.942
134358	1.38523e+07	153.712	148.34
136074	1.38523e+07	154.245	148.853
136689	1.38523e+07	154.297	148.905
138458	1.38523e+07	156.481	151.031
138381	1.39296e+07	157.3	151.811
137760	1.39296e+07	158.626	153.085
137760	1.39296e+07	158.522	153.002
137216	1.39296e+07	157.56	152.068
133942	1.39296e+07	156.481	151.02
137429	1.40029e+07	154.271	148.874
137947	1.38891e+07	157.04	151.554
139034	1.38891e+07	158.08	152.571
135333	1.38891e+07	158.86	153.341
136444	1.38891e+07	155.012	149.603
137387	1.38891e+07	156.026	150.599
136850	1.38891e+07	157.43	151.924
136899	1.38891e+07	156.637	151.164
137977	1.38891e+07	156.572	151.113
135747	1.38891e+07	158.366	152.838
135527	1.38891e+07	155.935	150.476
137879	1.38891e+07	154.856	149.428
136518	1.38891e+07	157.261	151.801
138080	1.38891e+07	156.832	151.37
133436	1.38891e+07	158.093	152.581
134490	1.38891e+07	153.933	148.566
132478	1.38891e+07	153.647	148.278
133661	1.38891e+07	153.426	148.052
134824	1.38891e+07	151.658	146.358
136409	1.38891e+07	152.984	147.631
135749	1.38891e+07	155.714	150.281
136158	1.38891e+07	156.364	150.907
137227	1.38891e+07	154.57	149.182
136109	1.38891e+07	157.352	151.852
137153	1.38891e+07	157.157	151.667
135933	1.38891e+07	155.844	150.404
137180	1.38891e+07	157.248	151.739
135264	1.38891e+07	155.922	150.466
135264	1.38891e+07	155.753	150.322
133750	1.38891e+07	155.454	150.024
134329	1.38891e+07	152.867	147.518
136136	1.38891e+07	153.517	148.124
136322	1.38891e+07	155.909	150.455
135765	1.38891e+07	156.403	150.938
135035	1.38891e+07	155.415	149.983
136924	1.38891e+07	154.791	149.387
136495	1.38891e+07	157.027	151.544
136553	1.38891e+07	156.325	150.887
136731	1.38891e+07	155.571	150.137
136790	5.55416e+06	157.703	152.201
132261	1.38481e+07	156.39	150.938
131845	1.38481e+07	151.983	146.676
133142	1.38481e+07	151.034	145.762
134954	1.38481e+07	152.581	147.241
136345	1.38481e+07	154.336	148.966
133759	1.38481e+07	155.285	149.87
134476	1.38481e+07	153.816	148.443
134204	1.38481e+07	153.413	148.073
133670	1.38481e+07	154.622	149.233
134202	1.38481e+07	152.906	147.57
133581	1.38481e+07	154.375	148.977
135990	1.38481e+07	153.53	148.165
134893	1.38481e+07	153.14	147.785
134850	1.38481e+07	156.247	150.794
136566	1.38481e+07	154.414	149.028
133763	1.38481e+07	155.207	149.767
135199	1.39263e+07	154.57	149.182
134683	1.39263e+07	154.323	148.936
126307	1.39263e+07	154.323	148.936
126307	1.39263e+07	154.648	149.254
564	1.39263e+07	119.015	114.849
566	1.39263e+07	0	0
563	1.39263e+07	0	0
